"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","seadepth"
3508107598,32.14887,-120.44635,2018-10-11 01:43:47,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.344835547092824,"CCES_013","CHI",3868
3508107599,32.14813,-120.44403,2018-10-11 02:14:52,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.243146943947109,"CCES_013","CHI",3868
3508107600,32.14737,-120.44196,2018-10-11 02:43:24,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.241021427729777,"CCES_013","CHI",3868
3508107601,32.14633,-120.43999,2018-10-11 03:14:51,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.224870655704841,"CCES_013","CHI",3868
3508107602,32.14534,-120.43887,2018-10-11 03:44:51,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.164221402469455,"CCES_013","CHI",3868
3508107603,32.14405,-120.43805,2018-10-11 04:13:06,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.186133289472768,"CCES_013","CHI",3868
3508107604,32.14279,-120.43728,2018-10-11 04:42:39,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.172310903818838,"CCES_013","CHI",3868
3508107605,32.14185,-120.43694,2018-10-11 05:12:39,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.117542657002164,"CCES_013","CHI",3868
3508107606,32.14114,-120.43683,2018-10-11 05:43:52,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0822531739929402,"CCES_013","CHI",3876
3508107607,32.14093,-120.43694,2018-10-11 06:14:41,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0267494856938778,"CCES_013","CHI",3876
3508107608,32.14103,-120.43706,2018-10-11 06:43:23,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0178538896312576,"CCES_013","CHI",3876
3508107609,32.14116,-120.43729,2018-10-11 07:12:01,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0294183590294188,"CCES_013","CHI",3876
3508107610,32.14134,-120.43732,2018-10-11 07:43:21,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0208031542207988,"CCES_013","CHI",3876
3508107611,32.14152,-120.43706,2018-10-11 08:11:48,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0359418152735253,"CCES_013","CHI",3876
3508107612,32.14181,-120.43646,2018-10-11 08:42:35,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0683831283524438,"CCES_013","CHI",3868
3508107613,32.14243,-120.43565,2018-10-11 09:13:04,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.10903418704359,"CCES_013","CHI",3868
3508107614,32.14299,-120.43445,2018-10-11 09:43:04,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.13917102711899,"CCES_013","CHI",3868
3508107615,32.14359,-120.43283,2018-10-11 10:11:07,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.192148758802257,"CCES_013","CHI",3868
3508107616,32.14428,-120.43109,2018-10-11 10:42:36,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.186006030229163,"CCES_013","CHI",3868
3508107617,32.14439,-120.42915,2018-10-11 11:12:03,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.201394342041702,"CCES_013","CHI",3868
3508107618,32.14421,-120.42705,2018-10-11 11:42:04,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.214495591001276,"CCES_013","CHI",3868
3508107619,32.14375,-120.42528,2018-10-11 12:10:43,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.197056013897263,"CCES_013","CHI",3868
3508107620,32.14349,-120.42326,2018-10-11 12:43:59,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.187338797777185,"CCES_013","CHI",3867
3508107621,32.14352,-120.42131,2018-10-11 13:10:28,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.224649474964014,"CCES_013","CHI",3867
3508107622,32.14385,-120.41888,2018-10-11 13:40:21,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.251195497618233,"CCES_013","CHI",3867
3508107623,32.1444,-120.41649,2018-10-11 14:11:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.239513326883567,"CCES_013","CHI",3867
3508107624,32.14479,-120.41454,2018-10-11 14:40:07,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.216430943941361,"CCES_013","CHI",3867
3508107625,32.14508,-120.41254,2018-10-11 15:12:58,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.188398602599083,"CCES_013","CHI",3867
3508107626,32.14519,-120.41075,2018-10-11 15:39:52,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.203514527630124,"CCES_013","CHI",3867
3508107627,32.14495,-120.40915,2018-10-11 16:09:48,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.165568190760526,"CCES_013","CHI",3867
3508107628,32.14444,-120.40814,2018-10-11 16:41:24,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.11337799228015,"CCES_013","CHI",3864
3508107629,32.14403,-120.40764,2018-10-11 17:09:32,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.075296184931319,"CCES_013","CHI",3864
3508107630,32.14388,-120.40709,2018-10-11 17:41:27,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0552019884901148,"CCES_013","CHI",3864
3508107631,32.14432,-120.40677,2018-10-11 18:09:18,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.066612953538494,"CCES_013","CHI",3864
3508107632,32.14492,-120.40652,2018-10-11 18:39:14,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0762503755029013,"CCES_013","CHI",3864
3508107633,32.14565,-120.40581,2018-10-11 19:11:28,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.105395707970476,"CCES_013","CHI",3864
3508107634,32.14602,-120.40475,2018-10-11 19:40:11,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.121706887658585,"CCES_013","CHI",3864
3508107635,32.14668,-120.40349,2018-10-11 20:11:28,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.144280721905589,"CCES_013","CHI",3864
3508107636,32.1473,-120.40245,2018-10-11 20:40:36,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.132965391593591,"CCES_013","CHI",3864
3508107637,32.14767,-120.40131,2018-10-11 21:08:36,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.132924365299758,"CCES_013","CHI",3864
3508107638,32.14814,-120.40002,2018-10-11 21:38:36,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.14268733679928,"CCES_013","CHI",3864
3508107639,32.14848,-120.39848,2018-10-11 22:08:36,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.161771243798218,"CCES_013","CHI",3864
3508107640,32.14856,-120.39589,2018-10-11 22:38:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.265585453630512,"CCES_013","CHI",3864
3508107641,32.14836,-120.39211,2018-10-11 23:11:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.344681677981305,"CCES_013","CHI",3864
3508107642,32.14816,-120.3887,2018-10-11 23:38:08,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.397195717250287,"CCES_013","CHI",3857
3508107643,32.14746,-120.38535,2018-10-12 00:07:57,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.352904233230309,"CCES_013","CHI",3857
3508107644,32.14613,-120.38231,2018-10-12 00:38:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.342821090733053,"CCES_013","CHI",3857
3508107645,32.14501,-120.37956,2018-10-12 01:08:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.310011013929635,"CCES_013","CHI",3857
3508107646,32.14386,-120.37698,2018-10-12 01:38:34,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.294202424644658,"CCES_013","CHI",3857
3508107647,32.14262,-120.37483,2018-10-12 02:07:39,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.27244085104829,"CCES_013","CHI",3862
3508107648,32.14123,-120.37238,2018-10-12 02:38:28,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.291502044289027,"CCES_013","CHI",3879
3508107649,32.13979,-120.37097,2018-10-12 03:07:06,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.234691269126205,"CCES_013","CHI",3879
3508107650,32.1383,-120.37,2018-10-12 03:36:46,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.205856545851733,"CCES_013","CHI",3879
3508107651,32.13727,-120.36949,2018-10-12 04:06:46,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.133578103187319,"CCES_013","CHI",3879
3508107652,32.13643,-120.36971,2018-10-12 04:38:35,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0969814988241273,"CCES_013","CHI",3879
3508107653,32.1363,-120.37012,2018-10-12 05:06:31,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0477862648115665,"CCES_013","CHI",3879
3508107654,32.13664,-120.37054,2018-10-12 05:36:21,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0592815367651753,"CCES_013","CHI",3879
3508107655,32.13694,-120.37067,2018-10-12 06:08:16,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0359188754487051,"CCES_013","CHI",3879
3508107656,32.13757,-120.37125,2018-10-12 06:36:09,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.102904951222336,"CCES_013","CHI",3879
3508107657,32.13814,-120.3716,2018-10-12 07:06:01,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0772033185073864,"CCES_013","CHI",3879
3508107658,32.13915,-120.3717,2018-10-12 07:35:44,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.122291646086316,"CCES_013","CHI",3879
3508107659,32.14005,-120.37161,2018-10-12 08:05:44,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.10795121934591,"CCES_013","CHI",3879
3508107660,32.14105,-120.37172,2018-10-12 08:37:39,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.11282784630103,"CCES_013","CHI",3879
3508107661,32.1419,-120.37201,2018-10-12 09:05:16,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.114909322802449,"CCES_013","CHI",3862
3508107662,32.14267,-120.37201,2018-10-12 09:35:16,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0920257999953193,"CCES_013","CHI",3862
3508107663,32.14389,-120.37156,2018-10-12 10:05:02,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.154016403382427,"CCES_013","CHI",3862
3508107664,32.14488,-120.37096,2018-10-12 10:35:02,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.133122278529763,"CCES_013","CHI",3862
3508107665,32.14603,-120.37007,2018-10-12 11:06:28,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.157055370828947,"CCES_013","CHI",3862
3508107666,32.1468,-120.3687,2018-10-12 11:36:30,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.16676937003608,"CCES_013","CHI",3862
3508107667,32.1474,-120.36707,2018-10-12 12:06:30,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.18058556818811,"CCES_013","CHI",3862
3508107668,32.14775,-120.36583,2018-10-12 12:34:28,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.142498156081383,"CCES_013","CHI",3862
3508107669,32.14824,-120.3642,2018-10-12 13:04:51,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.17356056572173,"CCES_013","CHI",3862
3508107670,32.14832,-120.36205,2018-10-12 13:35:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.215112754564623,"CCES_013","CHI",3862
3508107671,32.14835,-120.35965,2018-10-12 14:03:58,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.256000986093641,"CCES_013","CHI",3862
3508107672,32.14832,-120.35672,2018-10-12 14:35:24,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.284353245670203,"CCES_013","CHI",3868
3508107673,32.14801,-120.35408,2018-10-12 15:04:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.27572456698629,"CCES_013","CHI",3868
3508107674,32.14732,-120.35159,2018-10-12 15:34:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.266272359740882,"CCES_013","CHI",3868
3508107675,32.1466,-120.34984,2018-10-12 16:03:14,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.209157848528705,"CCES_013","CHI",3868
3508107676,32.14631,-120.34837,2018-10-12 16:34:05,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.149208365900694,"CCES_013","CHI",3868
3508107677,32.14632,-120.34705,2018-10-12 17:02:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.139816296564979,"CCES_013","CHI",3868
3508107678,32.14626,-120.34578,2018-10-12 17:33:35,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.126384310109698,"CCES_013","CHI",3868
3508107679,32.14618,-120.3446,2018-10-12 18:02:31,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.124800883272694,"CCES_013","CHI",3868
3508107680,32.1462,-120.34361,2018-10-12 18:33:37,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0971307926169859,"CCES_013","CHI",3868
3508107681,32.14634,-120.34286,2018-10-12 19:02:15,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0818009052750307,"CCES_013","CHI",3868
3508107682,32.14618,-120.34245,2018-10-12 19:31:59,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0462767779208853,"CCES_013","CHI",3868
3508107683,32.14584,-120.34245,2018-10-12 20:01:59,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0406347927759407,"CCES_013","CHI",3868
3508107684,32.14551,-120.34299,2018-10-12 20:31:47,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0680581678570797,"CCES_013","CHI",3868
3508107685,32.1451,-120.3437,2018-10-12 21:03:06,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0835843540652243,"CCES_013","CHI",3868
3508107686,32.14482,-120.34396,2018-10-12 21:32:29,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0435420470658054,"CCES_013","CHI",3868
3508107687,32.14498,-120.34375,2018-10-12 22:02:52,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.028302301868723,"CCES_013","CHI",3868
3508107688,32.14477,-120.34338,2018-10-12 22:31:30,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0473841798300158,"CCES_013","CHI",3868
3508107689,32.14433,-120.34271,2018-10-12 23:02:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0822683178727554,"CCES_013","CHI",3868
3508107690,32.14418,-120.34164,2018-10-12 23:31:34,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.115329346665723,"CCES_013","CHI",3852
3508107691,32.14412,-120.33971,2018-10-13 00:02:51,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.188323021782077,"CCES_013","CHI",3852
3508107692,32.1441,-120.33771,2018-10-13 00:31:27,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.213335703930865,"CCES_013","CHI",3852
3508107693,32.14383,-120.33556,2018-10-13 01:01:11,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.222969390760281,"CCES_013","CHI",3852
3508107694,32.14383,-120.33359,2018-10-13 01:31:11,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.20031611334037,"CCES_013","CHI",3852
3508107695,32.14349,-120.33109,2018-10-13 02:02:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.247666865994645,"CCES_013","CHI",3852
3508107696,32.14268,-120.32823,2018-10-13 02:30:54,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.322260728589821,"CCES_013","CHI",3852
3508107697,32.14146,-120.32535,2018-10-13 03:01:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.316760848883128,"CCES_013","CHI",3862
3508107698,32.13963,-120.32312,2018-10-13 03:31:32,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.318767024592841,"CCES_013","CHI",3833
3508107699,32.13791,-120.32095,2018-10-13 04:01:37,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.300743094353432,"CCES_013","CHI",3833
3508107700,32.13605,-120.31915,2018-10-13 04:31:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.290378918316447,"CCES_013","CHI",3833
3508107701,32.13445,-120.31816,2018-10-13 05:01:46,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.213261984351478,"CCES_013","CHI",3833
3508107702,32.13341,-120.3172,2018-10-13 05:30:12,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.166759295335964,"CCES_013","CHI",3833
3508107703,32.13233,-120.31631,2018-10-13 06:01:29,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.151178768359031,"CCES_013","CHI",3833
3508107704,32.13147,-120.31599,2018-10-13 06:30:08,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.112890836569759,"CCES_013","CHI",3833
3508107705,32.13081,-120.31613,2018-10-13 07:01:21,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0770297762160495,"CCES_013","CHI",3833
3508107706,32.13047,-120.31657,2018-10-13 07:30:02,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0632186256606087,"CCES_013","CHI",3833
3508107707,32.1303,-120.31711,2018-10-13 08:01:04,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.056605163802508,"CCES_013","CHI",3833
3508107708,32.13033,-120.31785,2018-10-13 08:31:09,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0751334004063972,"CCES_013","CHI",3833
3508107709,32.13054,-120.31879,2018-10-13 09:01:09,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0988359908605339,"CCES_013","CHI",3833
3508107710,32.13115,-120.31943,2018-10-13 09:29:32,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.103296609328766,"CCES_013","CHI",3833
3508107711,32.13197,-120.31993,2018-10-13 10:01:00,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.105261437612187,"CCES_013","CHI",3833
3508107712,32.13284,-120.31954,2018-10-13 10:30:04,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.114857921560682,"CCES_013","CHI",3833
3508107713,32.13378,-120.3192,2018-10-13 11:00:04,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.117543503819992,"CCES_013","CHI",3833
3508107714,32.13468,-120.31895,2018-10-13 11:29:01,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.114534928869267,"CCES_013","CHI",3833
3508107715,32.13571,-120.31847,2018-10-13 11:58:31,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.134668446196857,"CCES_013","CHI",3833
3508107716,32.13691,-120.31735,2018-10-13 12:28:31,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.183140218692493,"CCES_013","CHI",3833
3508107717,32.13774,-120.31525,2018-10-13 12:59:29,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.228114306533204,"CCES_013","CHI",3833
3508107718,32.13774,-120.31332,2018-10-13 13:29:33,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.195826653930214,"CCES_013","CHI",3833
3508107719,32.13787,-120.31117,2018-10-13 13:59:33,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.21918483658372,"CCES_013","CHI",3833
3508107720,32.13787,-120.30913,2018-10-13 14:28:04,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.218238098628563,"CCES_013","CHI",3833
3508107721,32.13771,-120.30701,2018-10-13 14:59:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.20744015633163,"CCES_013","CHI",3818
3508107722,32.13706,-120.30489,2018-10-13 15:27:51,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.241355006237895,"CCES_013","CHI",3818
3508107723,32.13609,-120.30242,2018-10-13 15:57:39,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.278496535965452,"CCES_013","CHI",3818
3508107724,32.13493,-120.30002,2018-10-13 16:27:39,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.280688937138768,"CCES_013","CHI",3818
3508107725,32.13365,-120.29733,2018-10-13 16:58:59,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.300088012792387,"CCES_013","CHI",3818
3508107726,32.13258,-120.29539,2018-10-13 17:27:26,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.247917721674236,"CCES_013","CHI",3818
3508107727,32.13159,-120.2937,2018-10-13 17:57:58,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.205011797388134,"CCES_013","CHI",3818
3508107728,32.13079,-120.29243,2018-10-13 18:28:02,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.160337953969822,"CCES_013","CHI",3818
3508107729,32.12978,-120.29158,2018-10-13 18:57:36,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.150645314479197,"CCES_013","CHI",3797
3508107730,32.12868,-120.29132,2018-10-13 19:26:31,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.139121792135733,"CCES_013","CHI",3797
3508107731,32.12767,-120.29167,2018-10-13 19:57:52,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.120428478286075,"CCES_013","CHI",3818
3508107732,32.12694,-120.29251,2018-10-13 20:26:24,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.128382473141288,"CCES_013","CHI",3818
3508107733,32.12614,-120.29379,2018-10-13 20:57:52,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.153989667344266,"CCES_013","CHI",3818
3508107734,32.1253,-120.29489,2018-10-13 21:26:05,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.159813676195742,"CCES_013","CHI",3818
3508107735,32.12466,-120.29585,2018-10-13 21:57:08,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.119835317272872,"CCES_013","CHI",3807
3508107736,32.12413,-120.29648,2018-10-13 22:25:41,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0946743588773046,"CCES_013","CHI",3807
3508107737,32.12399,-120.29675,2018-10-13 22:56:05,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0317332484741851,"CCES_013","CHI",3807
3508107738,32.12395,-120.29706,2018-10-13 23:25:57,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0320313842578481,"CCES_013","CHI",3807
3508107739,32.12389,-120.29706,2018-10-13 23:56:28,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.00704941414874116,"CCES_013","CHI",3807
3508107740,32.12421,-120.29648,2018-10-14 00:25:15,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.0732734225912876,"CCES_013","CHI",3807
3508107741,32.12483,-120.29485,2018-10-14 00:56:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.175068704555901,"CCES_013","CHI",3807
3508107742,32.12526,-120.29312,2018-10-14 01:24:56,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.19249678091867,"CCES_013","CHI",3818
3508107743,32.12526,-120.29085,2018-10-14 01:55:29,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.226711498143148,"CCES_013","CHI",3797
3508107744,32.12534,-120.28897,2018-10-14 02:24:40,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.196799488201666,"CCES_013","CHI",3797
3508107745,32.12508,-120.28694,2018-10-14 02:55:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.200647001189534,"CCES_013","CHI",3797
3508107746,32.12437,-120.28534,2018-10-14 03:24:20,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.193520972853058,"CCES_013","CHI",3790
3508107747,32.12319,-120.28351,2018-10-14 03:55:52,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.222160560102691,"CCES_013","CHI",3790
3508107748,32.12165,-120.28111,2018-10-14 04:25:00,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.31480349325081,"CCES_013","CHI",3790
3508107749,32.12022,-120.27905,2018-10-14 04:54:59,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.270533256334396,"CCES_013","CHI",3790
3508107750,32.11875,-120.27717,2018-10-14 05:24:35,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.26317911512052,"CCES_013","CHI",3790
3508107751,32.11712,-120.27545,2018-10-14 05:54:35,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.26183097325769,"CCES_013","CHI",3790
3508107752,32.11565,-120.27426,2018-10-14 06:23:25,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.221976536627057,"CCES_013","CHI",3772
3508107753,32.11437,-120.27303,2018-10-14 06:54:04,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.193431137237403,"CCES_013","CHI",3772
3508107754,32.11308,-120.27229,2018-10-14 07:23:58,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.172139398073903,"CCES_013","CHI",3772
3508107755,32.11202,-120.27272,2018-10-14 07:54:05,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.133503141267422,"CCES_013","CHI",3772
3508107756,32.1114,-120.27403,2018-10-14 08:23:29,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.155579982956198,"CCES_013","CHI",3772
3508107757,32.11124,-120.27589,2018-10-14 08:53:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.187659774939189,"CCES_013","CHI",3790
3508107758,32.11137,-120.27733,2018-10-14 09:22:37,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.153791003203331,"CCES_013","CHI",3790
3508107759,32.11172,-120.27879,2018-10-14 09:54:06,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.147019148587712,"CCES_013","CHI",3790
3508107760,32.11242,-120.28015,2018-10-14 10:22:22,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.171580094465477,"CCES_013","CHI",3790
3508107761,32.11387,-120.28033,2018-10-14 10:53:38,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.167199527829196,"CCES_013","CHI",3790
3508107762,32.11478,-120.27956,2018-10-14 11:23:06,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.136449574919352,"CCES_013","CHI",3790
3508107763,32.11478,-120.27844,2018-10-14 11:53:06,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.113921396915848,"CCES_013","CHI",3790
3508107764,32.11526,-120.27744,2018-10-14 12:21:51,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.121854445775817,"CCES_013","CHI",3790
3508107765,32.11639,-120.27579,2018-10-14 12:52:29,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.210964633819321,"CCES_013","CHI",3790
3508107766,32.11695,-120.27364,2018-10-14 13:21:34,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.235904374226578,"CCES_013","CHI",3772
3508107767,32.11648,-120.27115,2018-10-14 13:52:31,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.251457790241215,"CCES_013","CHI",3772
3508107768,32.11609,-120.26881,2018-10-14 14:21:20,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.252490775877642,"CCES_013","CHI",3772
3508107769,32.11562,-120.26622,2018-10-14 14:52:06,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.262649915702646,"CCES_013","CHI",3772
3508107770,32.11469,-120.26471,2018-10-14 15:21:01,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.196690739244645,"CCES_013","CHI",3772
3508107771,32.11319,-120.26341,2018-10-14 15:51:36,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.218513249641406,"CCES_013","CHI",3772
3508107772,32.1114,-120.26215,2018-10-14 16:20:48,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.256215522161299,"CCES_013","CHI",3772
3508107773,32.10981,-120.26042,2018-10-14 16:51:53,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.249966713761556,"CCES_013","CHI",3772
3508107774,32.10837,-120.25911,2018-10-14 17:21:07,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.223366768210502,"CCES_013","CHI",3772
3508107775,32.10648,-120.25851,2018-10-14 17:51:07,"X","0-2572666","UNLIMITED-TRACK",TRUE,0.233980915218522,"CCES_013","CHI",3771
